step,avg_reward
1593344,2.67
1595392,2.76
1597440,2.72
1599488,2.69
1601536,2.73
1603584,2.64
1605632,2.68
1607680,2.63
1609728,2.55
1611776,2.55
1613824,2.5
1615872,2.47
1617920,2.51
1619968,2.55
1622016,2.49
1624064,2.56
1626112,2.56
1628160,2.53
1630208,2.68
1632256,2.58
1634304,2.52
1636352,2.61
1638400,2.5
1640448,2.5
1642496,2.47
1644544,2.53
1646592,2.59
1648640,2.55
1650688,2.56
1652736,2.46
1654784,2.67
1656832,2.58
1658880,2.6
1660928,2.72
1662976,2.75
1665024,2.82
1667072,2.69
1669120,2.68
1671168,2.72
1673216,2.65
1675264,2.56
1677312,2.65
1679360,2.73
1681408,2.69
1683456,2.67
1685504,2.66
1687552,2.61
1689600,2.6
1691648,2.57
1693696,2.68
1695744,2.74
1697792,2.78
1699840,2.65
1701888,2.66
1703936,2.64
1705984,2.62
1708032,2.58
1710080,2.57
1712128,2.6
1714176,2.59
1716224,2.45
1718272,2.37
1720320,2.48
1722368,2.55
1724416,2.5
1726464,2.54
1728512,2.5
1730560,2.56
1732608,2.58
1734656,2.64
1736704,2.74
1738752,2.88
1740800,2.92
1742848,2.87
1744896,2.9
1746944,2.93
1748992,2.96
1751040,3.07
1753088,3.1
1755136,3.06
1757184,3.01
1759232,2.91
1761280,2.83
1763328,2.86
1765376,2.9
1767424,2.95
1769472,2.94
1771520,3.02
1773568,2.82
1775616,2.83
1777664,2.87
1779712,2.87
1781760,2.91
1783808,3.05
1785856,3.03
1787904,2.96
1789952,2.91
1792000,2.89
1794048,2.77
1796096,2.89
1798144,2.9
1800192,2.89
1802240,2.81
1804288,2.77
1806336,2.74
1808384,2.68
1810432,2.66
1812480,2.6
1814528,2.71
1816576,2.69
1818624,2.77
1820672,2.92
1822720,2.79
1824768,2.93
1826816,2.99
1828864,2.95
1830912,3.04
1832960,3.04
1835008,2.95
1837056,3.0
1839104,2.99
1841152,2.86
1843200,2.71
1845248,2.72
1847296,2.53
1849344,2.64
1851392,2.64
1853440,2.52
1855488,2.54
1857536,2.42
1859584,2.53
1861632,2.6
1863680,2.56
1865728,2.64
1867776,2.66
1869824,2.68
1871872,2.58
1873920,2.54
1875968,2.52
1878016,2.6
1880064,2.63
1882112,2.52
1884160,2.57
1886208,2.69
1888256,2.53
1890304,2.5
1892352,2.5
1894400,2.56
1896448,2.65
1898496,2.58
1900544,2.49
1902592,2.48
1904640,2.47
1906688,2.35
1908736,2.38
1910784,2.5
1912832,2.43
1914880,2.35
1916928,2.29
1918976,2.3
1921024,2.41
1923072,2.48
1925120,2.46
1927168,2.43
1929216,2.41
1931264,2.36
1933312,2.38
1935360,2.42
1937408,2.46
1939456,2.52
1941504,2.38
1943552,2.28
1945600,2.16
1947648,2.22
1949696,2.16
1951744,2.08
1953792,2.23
1955840,2.36
1957888,2.33
1959936,2.36
1961984,2.45
1964032,2.53
1966080,2.54
1968128,2.65
1970176,2.66
1972224,2.73
1974272,2.84
1976320,2.77
1978368,2.74
1980416,2.66
1982464,2.69
1984512,2.77
1986560,2.83
1988608,2.78
1990656,2.77
1992704,2.94
1994752,2.92
1996800,2.89
1998848,2.84
