step,avg_reward
745472,2.65
747520,2.59
749568,2.65
751616,2.61
753664,2.71
755712,2.78
757760,2.72
759808,2.77
761856,2.7
763904,2.7
765952,2.71
768000,2.72
770048,2.72
772096,2.66
774144,2.54
776192,2.43
778240,2.47
780288,2.4
782336,2.39
784384,2.34
786432,2.34
788480,2.45
790528,2.48
792576,2.43
794624,2.43
796672,2.46
798720,2.45
800768,2.49
802816,2.66
804864,2.66
806912,2.6
808960,2.57
811008,2.55
813056,2.48
815104,2.57
817152,2.59
819200,2.65
821248,2.66
823296,2.69
825344,2.74
827392,2.89
829440,2.99
831488,3.03
833536,3.05
835584,2.97
837632,2.88
839680,2.68
841728,2.66
843776,2.49
845824,2.38
847872,2.35
849920,2.34
851968,2.32
854016,2.24
856064,2.38
858112,2.49
860160,2.63
862208,2.83
864256,2.95
866304,3.01
868352,3.19
870400,3.11
872448,3.03
874496,3.17
876544,3.2
878592,3.07
880640,2.96
882688,3.06
884736,2.83
886784,2.85
888832,2.81
890880,2.66
892928,2.6
894976,2.44
897024,2.43
899072,2.48
901120,2.59
903168,2.49
905216,2.39
907264,2.44
909312,2.43
911360,2.46
913408,2.53
915456,2.53
917504,2.56
919552,2.48
921600,2.55
923648,2.59
925696,2.51
927744,2.49
929792,2.56
931840,2.5
933888,2.41
935936,2.37
937984,2.51
940032,2.57
942080,2.59
944128,2.71
946176,2.64
948224,2.78
950272,2.87
952320,2.85
954368,2.82
956416,2.93
958464,2.95
960512,2.98
962560,3.03
964608,3.14
966656,3.08
968704,3.05
970752,3.07
972800,3.06
974848,3.05
976896,3.1
978944,3.02
980992,3.03
983040,3.02
985088,2.93
987136,2.68
989184,2.6
991232,2.53
993280,2.52
995328,2.29
997376,2.2
999424,2.2
