step,avg_reward
1189888,3.8
1191936,3.66
1193984,3.76
1196032,3.83
1198080,4.01
1200128,4.1
1202176,3.88
1204224,3.76
1206272,3.66
1208320,3.59
1210368,3.61
1212416,3.77
1214464,3.88
1216512,3.8
1218560,3.72
1220608,3.64
1222656,3.66
1224704,3.59
1226752,3.46
1228800,3.59
1230848,3.42
1232896,3.43
1234944,3.42
1236992,3.54
1239040,3.5
1241088,3.75
1243136,3.79
1245184,3.69
1247232,3.75
1249280,3.97
1251328,4.01
1253376,4.02
1255424,4.07
1257472,3.89
1259520,3.87
1261568,3.86
1263616,3.85
1265664,3.86
1267712,3.87
1269760,3.92
1271808,3.84
1273856,3.76
1275904,3.91
1277952,3.87
1280000,4.03
1282048,3.92
1284096,3.81
1286144,3.74
1288192,3.84
1290240,3.94
1292288,3.96
1294336,3.99
1296384,4.01
1298432,3.95
1300480,3.91
1302528,3.78
1304576,3.82
1306624,4.04
1308672,4.09
1310720,3.88
1312768,3.83
1314816,3.63
1316864,3.6
1318912,3.66
1320960,3.63
1323008,3.61
1325056,3.6
1327104,3.77
1329152,3.63
1331200,3.67
1333248,3.74
1335296,3.93
1337344,3.92
1339392,3.99
1341440,4.01
1343488,4.01
1345536,4.13
1347584,4.15
1349632,3.99
1351680,3.88
1353728,3.79
1355776,3.57
1357824,3.53
1359872,3.43
1361920,3.37
1363968,3.46
1366016,3.28
1368064,3.37
1370112,3.45
1372160,3.52
1374208,3.52
1376256,3.61
1378304,3.6
1380352,3.61
1382400,3.57
1384448,3.7
1386496,3.8
1388544,3.95
1390592,3.78
1392640,3.82
1394688,3.93
1396736,3.95
1398784,3.95
1400832,3.91
1402880,3.85
1404928,4.06
1406976,3.97
1409024,3.76
1411072,3.49
1413120,3.58
1415168,3.39
1417216,3.27
1419264,3.35
1421312,3.57
1423360,3.55
1425408,3.46
1427456,3.18
1429504,3.2
1431552,3.23
1433600,3.47
1435648,3.55
1437696,3.74
1439744,3.74
1441792,3.79
1443840,3.73
1445888,3.78
1447936,3.86
1449984,3.97
1452032,4.03
1454080,4.14
1456128,4.05
1458176,3.83
1460224,3.59
1462272,3.65
1464320,3.72
1466368,3.43
1468416,3.38
1470464,3.27
1472512,3.38
1474560,3.3
1476608,3.22
1478656,3.26
1480704,3.46
1482752,3.53
1484800,3.58
1486848,3.45
1488896,3.52
1490944,3.48
1492992,3.59
1495040,3.67
1497088,3.62
1499136,3.61
1501184,3.63
1503232,3.51
1505280,3.29
1507328,3.3
1509376,3.4
1511424,3.5
1513472,3.58
1515520,3.59
1517568,3.41
1519616,3.52
1521664,3.48
1523712,3.51
1525760,3.57
1527808,3.57
1529856,3.65
1531904,3.64
1533952,3.51
1536000,3.66
1538048,3.68
1540096,3.66
1542144,3.55
1544192,3.45
1546240,3.56
1548288,3.55
1550336,3.68
1552384,3.61
1554432,3.65
1556480,3.77
1558528,3.81
1560576,3.66
1562624,3.77
1564672,3.91
1566720,3.95
1568768,4.06
1570816,3.98
1572864,3.97
1574912,4.02
1576960,4.02
1579008,4.04
1581056,3.97
1583104,3.96
1585152,3.9
1587200,3.85
1589248,3.83
1591296,3.78
1593344,3.8
1595392,3.78
1597440,3.81
1599488,3.72
1601536,3.74
1603584,3.72
1605632,3.75
1607680,3.71
1609728,3.7
1611776,3.78
1613824,3.72
1615872,3.85
1617920,3.86
1619968,3.96
1622016,3.9
1624064,3.94
1626112,3.95
1628160,3.99
1630208,4.03
1632256,4.15
1634304,3.92
1636352,4.22
1638400,4.21
1640448,4.29
1642496,4.3
1644544,4.32
1646592,4.48
1648640,4.4
1650688,4.4
1652736,4.59
1654784,4.54
1656832,4.45
1658880,4.23
1660928,4.2
1662976,3.99
1665024,3.9
1667072,3.87
1669120,3.56
1671168,3.52
1673216,3.45
1675264,3.29
1677312,3.18
1679360,3.19
1681408,3.33
1683456,3.34
1685504,3.53
1687552,3.65
1689600,3.77
1691648,3.92
1693696,3.97
1695744,4.1
1697792,4.23
1699840,4.23
1701888,4.37
1703936,4.29
1705984,4.41
1708032,4.31
1710080,4.22
1712128,4.05
1714176,3.81
1716224,3.87
1718272,3.7
1720320,3.64
1722368,3.75
1724416,3.87
1726464,3.87
1728512,3.8
1730560,3.8
1732608,3.9
1734656,3.93
1736704,4.23
1738752,4.3
1740800,4.44
1742848,4.35
1744896,4.37
1746944,4.29
1748992,4.28
1751040,4.35
1753088,4.2
1755136,4.37
1757184,4.32
1759232,4.16
1761280,4.15
1763328,4.26
1765376,4.22
1767424,4.05
1769472,3.94
1771520,3.78
1773568,3.81
1775616,3.88
1777664,3.62
1779712,3.6
1781760,3.69
1783808,3.49
1785856,3.31
1787904,3.28
1789952,3.43
1792000,3.54
1794048,3.66
1796096,3.71
1798144,3.74
1800192,3.98
1802240,4.08
1804288,4.05
1806336,4.21
1808384,4.34
1810432,4.4
1812480,4.5
1814528,4.53
1816576,4.71
1818624,4.51
1820672,4.5
1822720,4.36
1824768,4.28
1826816,4.23
1828864,4.14
1830912,4.11
1832960,4.09
1835008,3.89
1837056,3.96
1839104,3.92
1841152,3.93
1843200,4.07
1845248,4.03
1847296,4.01
1849344,4.01
1851392,4.01
1853440,4.1
1855488,4.22
1857536,4.27
1859584,4.35
1861632,4.34
1863680,4.3
1865728,4.01
1867776,4.16
1869824,4.34
1871872,4.47
1873920,4.37
1875968,4.39
1878016,4.39
1880064,4.28
1882112,4.39
1884160,4.35
1886208,4.26
1888256,4.36
1890304,4.32
1892352,4.22
1894400,4.15
1896448,4.28
1898496,4.26
1900544,4.02
1902592,4.1
1904640,4.09
1906688,4.18
1908736,4.18
1910784,4.16
1912832,4.08
1914880,4.01
1916928,3.89
1918976,3.92
1921024,4.08
1923072,4.2
1925120,4.27
1927168,4.33
1929216,4.25
1931264,4.21
1933312,4.11
1935360,4.28
1937408,4.15
1939456,4.08
1941504,4.3
1943552,4.0
1945600,3.99
1947648,3.98
1949696,3.85
1951744,3.78
1953792,3.68
1955840,3.79
1957888,3.74
1959936,3.83
1961984,4.05
1964032,3.73
1966080,3.85
1968128,3.86
1970176,3.71
1972224,3.59
1974272,3.62
1976320,3.54
1978368,3.58
1980416,3.43
1982464,3.48
1984512,3.53
1986560,3.56
1988608,3.41
1990656,3.37
1992704,3.42
1994752,3.41
1996800,3.63
1998848,3.86
